,Date,User,Tweet
136,2022-03-14 16:09:49+00:00,ZARA,Studio collection available March 17th https://t.co/lKW45C0QeX
137,2022-03-10 18:00:12+00:00,ZARA,Angus Cloud for #zaraman https://t.co/sfMDXtIvHP https://t.co/OiiM4zPHrk
138,2022-03-10 15:00:14+00:00,ZARA,Angus Cloud for #zaraman https://t.co/sfMDXu06zn https://t.co/thKDUhF1nG
139,2022-03-10 12:00:20+00:00,ZARA,Angus Cloud for #zaraman https://t.co/sfMDXtIvHP https://t.co/l9r3TJgQzk
140,2022-03-09 18:00:08+00:00,ZARA,This is #zaranewin  https://t.co/u3d9zrVfq6 https://t.co/SAnFCuju44
141,2022-03-09 14:00:45+00:00,ZARA,This is #zaranewin  https://t.co/u3d9zrVfq6 https://t.co/6CZV2lcUXQ
142,2022-03-09 11:15:05+00:00,ZARA,This is #zaranewin  https://t.co/u3d9zrVfq6 https://t.co/TI9qmryQjd
143,2022-02-24 15:00:46+00:00,ZARA,Beauty collection https://t.co/IY3qyUoQFb https://t.co/RlXdbmc69F
144,2022-02-24 10:21:20+00:00,ZARA,Beauty collection https://t.co/IY3qyUpouJ https://t.co/cMU33v9MO9
145,2022-02-21 18:00:53+00:00,ZARA,Natural land  https://t.co/u3d9zrVfq6 https://t.co/B0i0JXzlnn
146,2022-02-21 16:11:08+00:00,ZARA,Natural land  https://t.co/u3d9zrVfq6 https://t.co/95NtYGO9hC
147,2022-02-21 13:33:25+00:00,ZARA,Natural land  https://t.co/u3d9zrVfq6 https://t.co/EB9PfAiupC
148,2022-02-18 19:00:08+00:00,ZARA,We are in the mood of platforms https://t.co/u3d9zrVfq6 https://t.co/AnuLcqFfwD
149,2022-02-16 18:00:41+00:00,ZARA,Take me somewhere nice https://t.co/u3d9zrVfq6 https://t.co/ceLvUFVqia
150,2022-02-16 15:00:34+00:00,ZARA,Take me somewhere nice https://t.co/u3d9zrVfq6 https://t.co/GaFYEr6KOo
151,2022-02-07 19:00:43+00:00,ZARA,The LOVE collection https://t.co/Wz7H3ezvE4 https://t.co/uqAdLbTyuU
152,2022-02-07 15:00:10+00:00,ZARA,The LOVE collection https://t.co/Wz7H3ezvE4 https://t.co/xdeoYWsvHb
153,2022-02-07 12:30:19+00:00,ZARA,The LOVE collection https://t.co/Wz7H3ezvE4 https://t.co/cnupwvG5J7
154,2022-01-24 12:36:06+00:00,ZARA,New kids collection 3D #zarakids https://t.co/TaPdQwfbd6 https://t.co/OhXtdfVRt1
155,2021-12-21 18:00:22+00:00,ZARA,Glitter bomb. New ZARA BEAUTY https://t.co/uxM1rQmLBB https://t.co/zA5F3awDhG
156,2021-12-21 14:00:36+00:00,ZARA,Glitter bomb. New ZARA BEAUTY https://t.co/uxM1rQmLBB https://t.co/F4KkdX9cIY
157,2021-12-21 09:24:09+00:00,ZARA,Glitter bomb. New ZARA BEAUTY https://t.co/uxM1rQmLBB https://t.co/qUhuCHm4of
158,2021-12-16 18:00:22+00:00,ZARA,Glitter bomb. New ZARA BEAUTY https://t.co/uxM1rQmLBB https://t.co/qpJwUizgeZ
159,2021-12-16 14:00:13+00:00,ZARA,Glitter bomb. New ZARA BEAUTY https://t.co/uxM1rQmLBB https://t.co/RYNb29aRsJ
160,2021-12-16 09:00:06+00:00,ZARA,Glitter bomb. New ZARA BEAUTY https://t.co/uxM1rQmLBB https://t.co/ktZC0OL7VE
161,2021-12-15 20:00:49+00:00,ZARA,"On a snowy Christmas Eve at a grand mountainside hotel, five people’s lives magically intersect to unlock a madcap night of outrageous adventures and joyous celebration 
O Night Divine, a short film directed by Luca Guadagnino. Watch full film here: https://t.co/W8Cfkz5bRl https://t.co/caKRsyDbqv"
162,2021-12-15 18:26:31+00:00,ZARA,"O Night Divine, a short film directed by Luca Guadagnino and written by Michael Mitnick. Watch full film here: https://t.co/W8Cfkz5bRl https://t.co/YNjH0qR2mp"
163,2021-12-15 15:26:29+00:00,ZARA,"O Night Divine, a short film directed by Luca Guadagnino and written by Michael Mitnick. Watch full film: https://t.co/8vONNUfzA3 https://t.co/eHei0kknNs"
164,2021-12-14 14:23:23+00:00,ZARA,ZARA presents O Night Divine. A film by Luca Guadagnino. Watch full film here: https://t.co/W8Cfkz5bRl https://t.co/Jtcd1pZez1
165,2021-12-14 10:01:05+00:00,ZARA,ZARA presents O Night Divine. A film by Luca Guadagnino. Watch full film here: https://t.co/W8Cfkz5bRl https://t.co/c26LuVygPJ
166,2021-12-13 19:29:04+00:00,ZARA,"Through the Sustainability Innovation Hub we are collaborating with different partners to bring more innovation into our products and to support them to scale up their initiatives. 
https://t.co/KyTlJrTYmN https://t.co/0Ll98yLpOG"
167,2021-12-13 17:12:25+00:00,ZARA,"LanzaTech technology produces ethanol from carbon emissions through a process of fermentation, just like yeast converts sugar into alcohol. 
https://t.co/KyTlJrUwcl https://t.co/9eoOwKbXyY"
168,2021-12-13 15:02:52+00:00,ZARA,"STARTUP LANZATECH X ZARA. LanzaTech. Inc. is a startup that converts carbon emissions into new materials such as polyester.

https://t.co/KyTlJrTYmN https://t.co/DAdwr3W5qW"
169,2021-12-10 17:59:13+00:00,ZARA,"Introducing ZARA ATELIER, a new signature from the house, an homage to craftsmanship
Photographed by Paolo Roversi  https://t.co/eVtplPBIyu https://t.co/TX3U88lKIi"
170,2021-12-10 14:00:23+00:00,ZARA,"ZARA ATELIER 
Limited edition collection photographed by Paolo Roversi 
A new signature from the house brought together from our passion for craftmanship and artistic expression https://t.co/eVtplPBIyu https://t.co/JFGbUGPZbj"
171,2021-12-10 09:00:20+00:00,ZARA,"ZARA ATELIER 
Limited edition collection photographed by Paolo Roversi 
A new signature from the house brought together from our passion for craftmanship and artistic expression https://t.co/eVtplPBIyu https://t.co/Z5IuQ8czSA"
172,2021-12-09 18:00:21+00:00,ZARA,"Introducing ZARA ATELIER, a new signature from the house, an homage to craftsmanship
Photographed by Paolo Roversi  https://t.co/eVtplPBIyu https://t.co/UBVtm8QRec"
173,2021-12-09 14:01:05+00:00,ZARA,"Introducing ZARA ATELIER, a new signature from the house, an homage to craftsmanship
Photographed by Paolo Roversi  https://t.co/eVtplPBIyu https://t.co/A7ABoCTjXX"
174,2021-12-09 09:27:01+00:00,ZARA,"ZARA ATELIER 
Limited edition collection photographed by Paolo Roversi
A new signature from the house brought together from our passion for craftmanship and artistic expression https://t.co/eVtplPBIyu https://t.co/J7OynsrXy8"
175,2021-12-07 18:00:09+00:00,ZARA,"#ADERERRORxZARA 
This collaboration will be extended into the virtual world thanks to its presence on ZEPETO. You will be able to purchase clothes for your avatar in ADER ERROR X ZARA store 
https://t.co/q1QU8HsnrE https://t.co/WTHZ8twowY"
176,2021-12-07 15:17:05+00:00,ZARA,"#ADERERRORxZARA 
This collaboration will be extended into the virtual world thanks to its presence on ZEPETO. You will be able to purchase clothes for your avatar in ADER ERROR X ZARA store 
https://t.co/q1QU8HsnrE https://t.co/yx2TEG0aDu"
177,2021-12-07 12:38:44+00:00,ZARA,"#ADERERRORxZARA 
This collaboration will be extended into the virtual world thanks to its presence on ZEPETO. You will be able to purchase clothes for your avatar in ADER ERROR X ZARA store 
https://t.co/q1QU8HsnrE https://t.co/Ptzw69vZsB"
178,2021-12-06 18:00:31+00:00,ZARA,#ADERERRORxZARA AZ Collection. A collaborative project with Ader Error that defines a new generation NOW AVAILABLE https://t.co/SPaRz0NH3v https://t.co/Q0DwswdH0U
179,2021-12-06 13:00:50+00:00,ZARA,"#ADERERRORxZARA AZ Collection. A project that reflects on the ability of language to express ideas, give rise to other ways of thinking and create new cultures. NOW AVAILABLE https://t.co/SPaRz0NH3v https://t.co/cmtdc69uTf"
180,2021-12-06 09:35:30+00:00,ZARA,"#ADERERRORxZARA AZ Collection. The designs reflect the lifestyle of people whose personalities are shaped by their simultaneous experiences in the real world and the virtual one, demonstrating the new ""persona"" dreamed up by both brands. NOW AVAILABLE https://t.co/SPaRz0NH3v https://t.co/YpOHr9TYG1"
181,2021-11-17 18:00:06+00:00,ZARA,It's party time! https://t.co/XhmrSSt3CI https://t.co/wue5wYwPDw
182,2021-11-17 14:00:35+00:00,ZARA,It's party time! https://t.co/XhmrSSt3CI https://t.co/vyf8NKEBLg
183,2021-11-17 10:05:44+00:00,ZARA,It's party time! https://t.co/XhmrSSt3CI https://t.co/fdNKJl1rKa
184,2021-10-29 17:00:16+00:00,ZARA,"ZARA KIDS+ LILMCKIMM
“This collection is an ode to New York. Inspired by and dedicated to my kids and all the kids growing up in the downtown parks in New York city” - Alastair Mckimm https://t.co/o6aFMiB0cc https://t.co/9Hqtf4FnV9"
185,2021-10-29 13:00:21+00:00,ZARA,"ZARA KIDS+ LILMCKIMM
“This collection is an ode to New York. Inspired by and dedicated to my kids and all the kids growing up in the downtown parks in New York city” - Alastair Mckimm https://t.co/o6aFMiB0cc https://t.co/vDFXUZyN4E"
186,2021-10-29 08:35:41+00:00,ZARA,"ZARA KIDS+ LILMCKIMM
“This collection is an ode to New York. Inspired by and dedicated to my kids and all the kids growing up in the downtown parks in New York city” - Alastair Mckimm https://t.co/o6aFMiB0cc https://t.co/n7QhG2rHEn"
187,2021-10-18 17:00:59+00:00,ZARA,"Zara Studio Fall ‘21 Collection 
Art director: Fabien Baron 
Photographs: Gregory Harris 
Stylist: Karl Templer 
Hair: Benjamin Muller 
Make-up: Lili Choi 
https://t.co/0KndpPoAz4 https://t.co/4a1PEgXJ3q"
188,2021-10-18 13:01:54+00:00,ZARA,"Zara Studio Fall ‘21 Collection 
Art director: Fabien Baron 
Film director: Fabien Baron 
Stylist: Karl Templer 
Hair: Benjamin Muller 
Make-up: Lili Choi 
https://t.co/0KndpPoAz4 https://t.co/FA6iT9OTX5"
189,2021-10-18 08:00:23+00:00,ZARA,"Zara Studio Fall ‘21 Collection 
Art director: Fabien Baron 
Photographs: Gregory Harris 
Stylist: Karl Templer 
Hair: Benjamin Muller 
Make-up: Lili Choi 
https://t.co/0KndpPoAz4 https://t.co/RSsRs5po5R"
190,2021-10-17 17:00:49+00:00,ZARA,"Zara Studio Fall ‘21 Collection
Art Director: Fabien Baron
Film director: Fabien Baron
Stylist: Karl Templer
Hair: Guido Palau
Make-up: Rocco Santamorena
Actor: Niels Schneider
https://t.co/p8Pvy6uCIz https://t.co/ArwkVEVWnt"
191,2021-10-17 13:00:15+00:00,ZARA,"Zara Studio Fall ‘21 Collection
Art director: Fabien Baron
Photographs: David Sims
Stylist: Karl Templer 
Hair: Guido Palau 
Make-up: Rocco Santamorena 
Actor: Arnaud Valois and Niels Schneider 
https://t.co/nfalKY8kcn https://t.co/pOGsGTuADm"
192,2021-10-17 08:00:33+00:00,ZARA,"Zara Studio Fall ‘21 Collection
Art Director: Fabien Baron
Film director: Fabien Baron
Stylist: Karl Templer
Hair: Guido Palau
Make-up: Rocco Santamorena
Actor: Arnaud Valois
https://t.co/YhT5DV46ZS https://t.co/qjCGwA9CKA"
193,2021-10-16 17:01:28+00:00,ZARA,"Zara Studio Fall ‘21 Collection
Art Director: Fabien Baron
Film: Fabien Baron
Stylist: Karl Templer
Hair: Guido Palau
Make-up: Rocco Santamorena
Actor: Jorge Lopez
https://t.co/nfalKY8kcn https://t.co/jsOC6pbAGp"
194,2021-10-16 13:00:21+00:00,ZARA,"Zara Studio Fall ‘21 Collection
Art director: Fabien Baron
Photographs: David Sims
Stylist: Karl Templer 
Hair: Guido Palau 
Make-up: Rocco Santamorena 
Actor:  Malachi Kirby and Jorge Lopez
https://t.co/nfalKY8kcn https://t.co/EGkCvXV15W"
195,2021-10-16 08:01:05+00:00,ZARA,"Zara Studio Fall ‘21 Collection
Art Director: Fabien Baron 
Film director:: Fabien Baron 
Stylist: Karl Templer 
Hair: Guido Palau 
Make-up: Rocco Santamorena 
Actor:  Malachi Kirby
https://t.co/nfalKY8kcn https://t.co/91d5zwhNGn"
196,2021-10-15 17:00:20+00:00,ZARA,"Zara Studio Fall ‘21 Collection.  
Art Director: Fabien Baron 
Photographs: Steven Meisel 
Stylist: Karl Templer 
Hair: Guido Palau 
Make-up: Pat McGrath 
Thank you Kirsten Owen and Chiharu Okunugi
https://t.co/jPTjgudksf https://t.co/M8pvdf3WV7"
197,2021-10-15 13:00:45+00:00,ZARA,"Zara Studio Fall ‘21 Collection.  
Art Director: Fabien Baron 
Photographs: Steven Meisel 
Stylist: Karl Templer 
Hair: Guido Palau 
Make-up: Pat McGrath 
Thank you Raquel Zimmerman and Meadow Walker 
https://t.co/jPTjgudksf https://t.co/EB7G0qcDJp"
198,2021-10-15 08:00:29+00:00,ZARA,"Zara Studio Fall ‘21 Collection.  
Art Director: Fabien Baron 
Photographs: Steven Meisel 
Stylist: Karl Templer 
Hair: Guido Palau 
Make-up: Pat McGrath 
Thank you Yumi Nu and Rianne Van Rompaey
https://t.co/jPTjgudksf https://t.co/8lU1FB5qs3"
199,2021-10-14 17:00:27+00:00,ZARA,"Zara Studio Fall ‘21 Collection
Art Director: Fabien Baron 
Photographs: Steven Meisel 
Stylist: Karl Templer 
Hair: Guido Palau 
Make-up: Pat McGrath 
Thank you Amar Akway and Sasha Pivovarova
https://t.co/jPTjgudksf https://t.co/KtRqKR19K9"
200,2021-10-14 13:01:56+00:00,ZARA,"Zara Studio Fall ‘21 Collection 
Art Director: Fabien Baron 
Film director: Fabien Baron 
Stylist: Karl Templer 
Hair: Guido Palau 
Make-up: Pat McGrath 
https://t.co/jPTjgudksf https://t.co/T72Z5p7xZi"
201,2021-10-14 10:00:42+00:00,ZARA,"Zara Studio Fall ‘21 Collection.  
Art Director: Fabien Baron 
Photographs: Steven Meisel 
Stylist: Karl Templer 
Hair: Guido Palau 
Make-up: Pat McGrath 
Thank you Marisa Berenson and Precious Lee
https://t.co/jPTjgudksf https://t.co/G0af70s9lu"
202,2021-10-13 17:08:02+00:00,ZARA,Zara Studio Fall ’21 Collection. OCTOBER 14 https://t.co/hiK5NCsAki
203,2021-10-13 13:01:58+00:00,ZARA,Zara Studio Fall ’21 Collection. OCTOBER 14 https://t.co/NIC6gBP3FO
204,2021-10-13 09:07:31+00:00,ZARA,Zara Studio Fall ’21 Collection. OCTOBER 14 https://t.co/LdruqFHqrt
205,2021-10-11 17:01:14+00:00,ZARA,Zara Studio Fall '21 Collection. COMING SOON https://t.co/SMguAwoFmq
206,2021-10-11 13:00:58+00:00,ZARA,Zara Studio Fall '21 Collection. COMING SOON https://t.co/Iegufruk41
207,2021-10-11 08:00:10+00:00,ZARA,Zara Studio Fall '21 Collection. COMING SOON https://t.co/fjqANYZ7lU
208,2021-10-09 08:00:37+00:00,ZARA,Chapter 2. The investigation. Discover who is guilty in this Halloween story https://t.co/EBY3N3t8dp https://t.co/lnJkOdF8jB
209,2021-10-08 15:01:30+00:00,ZARA,Scary Halloween collection https://t.co/EBY3N3t8dp https://t.co/tiZsiv1uqH
210,2021-10-08 08:01:24+00:00,ZARA,Who is guilty? A Halloween story. TO BE CONTINUED https://t.co/EBY3N3t8dp https://t.co/hSsBxIUAyx
211,2021-10-07 17:01:18+00:00,ZARA,"The Charlotte Gainsbourg Collection for Zara translates the essence of her style – and her lifelong love of jeans – into a spontaneous, focused silhouette  https://t.co/9aL87nF6Nl https://t.co/gZmWnTdxFm"
212,2021-10-07 13:02:22+00:00,ZARA,The Charlotte Gainsbourg Collection. Iconic and inimitable style. A signature look with one recurring item above all: denim https://t.co/9aL87nF6Nl https://t.co/DlolPklzgN
213,2021-10-07 08:30:13+00:00,ZARA,Introducing the Charlotte Gainsbourg Collection. Exclusively at Zara https://t.co/9aL87nF6Nl https://t.co/phxEcY6y9K
214,2021-10-05 13:00:32+00:00,ZARA,The Charlotte Gainsbourg Collection for Zara. COMING SOON https://t.co/xZkAfUrCkZ
215,2021-10-05 08:54:49+00:00,ZARA,The Charlotte Gainsbourg Collection for Zara. COMING SOON https://t.co/YXpYpHB5aY
216,2021-09-30 17:02:15+00:00,ZARA,ZARA ATHLETICZ. Active wear that goes faster and further. NOW AVAILABLE https://t.co/GJlnHxoT0A https://t.co/rA52DNVMus
217,2021-09-30 15:31:34+00:00,ZARA,"ZARA ATHLETICZ. Adaptable, multifunctional designs with a spotlight on performance for all sports. NOW AVAILABLE. https://t.co/BVQpGzdrAw https://t.co/mF9IzTviOS"
218,2021-09-30 14:20:08+00:00,ZARA,"ZARA ATHLETICZ is built on three fundamental ideas: simplicity, comfort and functionality. NOW AVAILABLE https://t.co/GJlnHx7hC0 https://t.co/squ0o2uen8"
219,2021-09-28 16:30:47+00:00,ZARA,"ZARA ATHLETICZ. Active-wear that makes you go faster and further. Designed for high performance. Available September 30 #zaraathleticz 
https://t.co/awsiXYfV2y https://t.co/5S6dijWzun"
220,2021-09-28 11:27:23+00:00,ZARA,"ZARA ATHLETICZ. Active-wear that makes you go faster and further. Designed for high performance. Available September 30 #zaraathleticz 
https://t.co/awsiXYfV2y https://t.co/xhDmqK1PPr"
221,2021-09-28 08:14:19+00:00,ZARA,"ZARA ATHLETICZ. Active-wear that makes you go faster and further. Designed for high performance. Available September 30 #zaraathleticz 
https://t.co/awsiXYfV2y https://t.co/2nGfi42rDG"
222,2021-09-27 18:00:51+00:00,ZARA,The STUDIO issue 003 https://t.co/BVp99xqnSW https://t.co/Rn7QxjtE3b
223,2021-09-27 16:15:04+00:00,ZARA,The STUDIO issue 003 https://t.co/BVp99xqnSW https://t.co/dFty9yx1mn
224,2021-09-25 17:00:13+00:00,ZARA,New HERITAGE. A curated transitional wardrobe of repurposed classics featuring a vibrant selection of timeless heritage staples. https://t.co/04wJf0oF26 https://t.co/cV89B0DCUI
225,2021-09-25 13:00:38+00:00,ZARA,New HERITAGE. A curated transitional wardrobe of repurposed classics featuring a vibrant selection of timeless heritage staples. https://t.co/04wJf0oF26 https://t.co/Pyhz1GaGDZ
226,2021-09-25 08:00:06+00:00,ZARA,New HERITAGE. A curated transitional wardrobe of repurposed classics featuring a vibrant selection of timeless heritage staples. https://t.co/04wJf0oF26 https://t.co/wyJrSlIYf1
227,2021-09-24 17:00:07+00:00,ZARA,The new pet collection https://t.co/z1nEZOVFod https://t.co/LPVscD50oE
228,2021-09-24 13:00:25+00:00,ZARA,The new pet collection https://t.co/z1nEZPdgfL https://t.co/nDQar3NXB7
229,2021-09-24 09:52:12+00:00,ZARA,The new pet collection https://t.co/z1nEZPdgfL https://t.co/HTkfjhVf45
230,2021-09-18 17:00:08+00:00,ZARA,Into the dune https://t.co/QJmU3j4r1K https://t.co/WdcDYpmTHH
231,2021-09-18 13:00:10+00:00,ZARA,Into the dune https://t.co/QJmU3j4r1K https://t.co/6hGw4d3syM
232,2021-09-18 08:54:56+00:00,ZARA,Into the dune https://t.co/QJmU3j4r1K https://t.co/mTLU6jyX1E
233,2021-09-16 17:00:22+00:00,ZARA,ZARA ORIGINS -assembled edition of clothing harnesses progressive design to combine modern values with outstanding value. https://t.co/0dzPg9QlwD https://t.co/RiHTOW3xuf
234,2021-09-16 10:00:13+00:00,ZARA,"ZARA ORIGINS - a new in-house design unit whose mission is to examine the evolution of clothing in order to revolutionise it, both for now and the future. https://t.co/0dzPg9QlwD https://t.co/gnhHfafmBZ"
235,2021-09-14 15:38:13+00:00,ZARA,ZARA ORIGINS. A project focused upon building a contemporary wardrobe. SEPTEMBER 16 https://t.co/3ACE16w3Dp
236,2021-09-12 17:00:16+00:00,ZARA,"KASSL EDITIONS X ZARA collection
Whether expressed in the perfect nylon rain hat or a quilted sofa, KASSL’s preoccupations with tactility, longevity, quality and colour are apparent in every item in the KASSL EDITIONS X ZARA capsule collection. 
https://t.co/4vx17DzhF3 https://t.co/kkX0dxz9jK"
237,2021-09-12 08:00:09+00:00,ZARA,"KASSL EDITIONS X ZARA collection
Modern, modular dressing for the home 
and the individual https://t.co/4vx17DzhF3 https://t.co/XLMIgm2oQF"
